block_number,block_date,n_wallets,strategy,metric,quantile,value
17595510,2023-07-01,3533345,max_sharpe,excess_return,0.1,-0.1008074188855664
17595510,2023-07-01,3533345,max_sharpe,excess_return,0.25,0.002324836255949189
17595510,2023-07-01,3533345,max_sharpe,excess_return,0.5,0.030631834425451185
17595510,2023-07-01,3533345,max_sharpe,excess_return,0.75,0.09616001780427601
17595510,2023-07-01,3533345,max_sharpe,excess_return,0.9,0.21903384965482692
17595510,2023-07-01,3533345,max_sharpe,excess_return,0.95,0.39944240059218344
17595510,2023-07-01,3533345,max_sharpe,excess_return,0.99,0.49271037291525266
17595510,2023-07-01,3533345,mcap_weight,alpha,0.01,-0.26135001222207166
17595510,2023-07-01,3533345,mcap_weight,alpha,0.05,-0.05181893140097817
17595510,2023-07-01,3533345,mcap_weight,alpha,0.1,-0.0015213048525507338
17595510,2023-07-01,3533345,mcap_weight,alpha,0.25,0.00043282457751771383
17595510,2023-07-01,3533345,mcap_weight,alpha,0.5,0.035355893970450414
17595510,2023-07-01,3533345,mcap_weight,alpha,0.75,0.09619789688989361
17595510,2023-07-01,3533345,mcap_weight,alpha,0.9,0.2367475179214116
17595510,2023-07-01,3533345,mcap_weight,alpha,0.95,0.3329024618158549
17595510,2023-07-01,3533345,mcap_weight,alpha,0.99,0.43691538912953676
17595510,2023-07-01,3533345,mcap_weight,excess_return,0.01,-0.2594965638005669
17595510,2023-07-01,3533345,mcap_weight,excess_return,0.05,-0.05681728203044108
17595510,2023-07-01,3533345,mcap_weight,excess_return,0.1,-0.007007536112572391
17595510,2023-07-01,3533345,mcap_weight,excess_return,0.25,0.021868499216552803
17595510,2023-07-01,3533345,mcap_weight,excess_return,0.5,0.03748693051054601
17595510,2023-07-01,3533345,mcap_weight,excess_return,0.75,0.09638009955445846
17595510,2023-07-01,3533345,mcap_weight,excess_return,0.9,0.2353406823194299
17595510,2023-07-01,3533345,mcap_weight,excess_return,0.95,0.33114413010403687
17595510,2023-07-01,3533345,mcap_weight,excess_return,0.99,0.4348148173103454
17595510,2023-07-01,3533345,safer_risk,alpha,0.01,-0.30586125807222664
17595510,2023-07-01,3533345,safer_risk,alpha,0.05,-0.10221138376690589
17595510,2023-07-01,3533345,safer_risk,alpha,0.1,-0.04179002174782757
17595510,2023-07-01,3533345,safer_risk,alpha,0.25,-5.8026385313195904e-05
17595510,2023-07-01,3533345,safer_risk,alpha,0.5,0.033247740332219625
17595510,2023-07-01,3533345,safer_risk,alpha,0.75,0.0996286315399279
17595510,2023-07-01,3533345,safer_risk,alpha,0.9,0.19855498988447984
17595510,2023-07-01,3533345,safer_risk,alpha,0.95,0.2948412786012046
17595510,2023-07-01,3533345,safer_risk,alpha,0.99,0.42901026648788254
17595510,2023-07-01,3533345,safer_risk,excess_return,0.01,-0.3105638118591216
17595510,2023-07-01,3533345,safer_risk,excess_return,0.05,-0.10336067809331242
17595510,2023-07-01,3533345,safer_risk,excess_return,0.1,-0.04095459480228448
17595510,2023-07-01,3533345,safer_risk,excess_return,0.25,0.00601968364327414
17595510,2023-07-01,3533345,safer_risk,excess_return,0.5,0.03788635313721793
17595510,2023-07-01,3533345,safer_risk,excess_return,0.75,0.0988819206807096
17595510,2023-07-01,3533345,safer_risk,excess_return,0.9,0.19660535819334382
17595510,2023-07-01,3533345,safer_risk,excess_return,0.95,0.29371002512902955
17595510,2023-07-01,3533345,safer_risk,excess_return,0.99,0.4301776389018417
17816434,2023-08-01,3527396,baseline,alpha,0.01,-0.33254157462187145
17816434,2023-08-01,3527396,baseline,alpha,0.05,-0.15591383101665213
17816434,2023-08-01,3527396,baseline,alpha,0.1,-0.0932651891359414
17816434,2023-08-01,3527396,baseline,alpha,0.25,-0.0313631104577874
17816434,2023-08-01,3527396,baseline,alpha,0.5,0.003915037223100271
17816434,2023-08-01,3527396,baseline,alpha,0.75,0.06996338647288164
17816434,2023-08-01,3527396,baseline,alpha,0.9,0.37684208324517754
17816434,2023-08-01,3527396,baseline,alpha,0.95,0.7094837211395413
17816434,2023-08-01,3527396,baseline,alpha,0.99,0.7162537629447705
17816434,2023-08-01,3527396,baseline,excess_return,0.01,-0.409378784176739
17816434,2023-08-01,3527396,baseline,excess_return,0.05,-0.16084415044456346
17816434,2023-08-01,3527396,baseline,excess_return,0.1,-0.10455246079424671
17816434,2023-08-01,3527396,baseline,excess_return,0.25,-0.04930735620675411
17816434,2023-08-01,3527396,baseline,excess_return,0.5,0.01220598473563042
17816434,2023-08-01,3527396,baseline,excess_return,0.75,0.10114897786947924
17816434,2023-08-01,3527396,baseline,excess_return,0.9,0.33921629236046413
17816434,2023-08-01,3527396,baseline,excess_return,0.95,0.6204020411720148
17816434,2023-08-01,3527396,baseline,excess_return,0.99,0.6355325163166144
17816434,2023-08-01,3527396,better_return,alpha,0.01,-0.3058853447124734
17816434,2023-08-01,3527396,better_return,alpha,0.05,-0.16241653757579147
17816434,2023-08-01,3527396,better_return,alpha,0.1,-0.10201764638457816
17816434,2023-08-01,3527396,better_return,alpha,0.25,-0.04203272356414782
17816434,2023-08-01,3527396,better_return,alpha,0.5,-0.00020610767505287682
17816434,2023-08-01,3527396,better_return,alpha,0.75,0.07007802777011597
17816434,2023-08-01,3527396,better_return,alpha,0.9,0.34658012790903875
17816434,2023-08-01,3527396,better_return,alpha,0.95,0.6527147620238484
17816434,2023-08-01,3527396,better_return,alpha,0.99,1.0023594306386292
17816434,2023-08-01,3527396,better_return,excess_return,0.01,-0.37438699075745385
17816434,2023-08-01,3527396,better_return,excess_return,0.05,-0.16721747436046183
17816434,2023-08-01,3527396,better_return,excess_return,0.1,-0.10957380833204863
17816434,2023-08-01,3527396,better_return,excess_return,0.25,-0.056142929444329
17816434,2023-08-01,3527396,better_return,excess_return,0.5,0.016275611290423514
17816434,2023-08-01,3527396,better_return,excess_return,0.75,0.10119894477214134
17816434,2023-08-01,3527396,better_return,excess_return,0.9,0.31232446908165
17816434,2023-08-01,3527396,better_return,excess_return,0.95,0.5614968154096073
17816434,2023-08-01,3527396,better_return,excess_return,0.99,1.0166254881435106
17816434,2023-08-01,3527396,equal_weight,alpha,0.01,-0.23636920121625182
17816434,2023-08-01,3527396,equal_weight,alpha,0.05,-0.13301427288813622
17816434,2023-08-01,3527396,equal_weight,alpha,0.1,-0.08992709648699315
17816434,2023-08-01,3527396,equal_weight,alpha,0.25,-0.03601752333139134
17816434,2023-08-01,3527396,equal_weight,alpha,0.5,0.0037258172346852497
17816434,2023-08-01,3527396,equal_weight,alpha,0.75,0.07469631818433357
17816434,2023-08-01,3527396,equal_weight,alpha,0.9,0.382398079014717
17816434,2023-08-01,3527396,equal_weight,alpha,0.95,0.39575842732355854
17816434,2023-08-01,3527396,equal_weight,alpha,0.99,2.2451911737456225
17816434,2023-08-01,3527396,equal_weight,excess_return,0.01,-0.2397198516384982
17816434,2023-08-01,3527396,equal_weight,excess_return,0.05,-0.13884969530629235
17816434,2023-08-01,3527396,equal_weight,excess_return,0.1,-0.09634816616188194
17816434,2023-08-01,3527396,equal_weight,excess_return,0.25,-0.04520552473534603
17816434,2023-08-01,3527396,equal_weight,excess_return,0.5,0.01620705295767641
17816434,2023-08-01,3527396,equal_weight,excess_return,0.75,0.10125918618039828
17816434,2023-08-01,3527396,equal_weight,excess_return,0.9,0.3203437387977949
17816434,2023-08-01,3527396,equal_weight,excess_return,0.95,0.36157722436790884
17816434,2023-08-01,3527396,equal_weight,excess_return,0.99,2.2519808023449124
17816434,2023-08-01,3527396,max_sharpe,alpha,0.01,-0.3762526925993322
17816434,2023-08-01,3527396,max_sharpe,alpha,0.05,-0.22124889957899044
17816434,2023-08-01,3527396,max_sharpe,alpha,0.1,-0.12945116022848685
17816434,2023-08-01,3527396,max_sharpe,alpha,0.25,-0.04557356034445641
17816434,2023-08-01,3527396,max_sharpe,alpha,0.5,-5.0801018502142584e-05
17816434,2023-08-01,3527396,max_sharpe,alpha,0.75,0.084644461435496
17816434,2023-08-01,3527396,max_sharpe,alpha,0.9,0.1311570044260784
17816434,2023-08-01,3527396,max_sharpe,alpha,0.95,0.34658012790903747
17816434,2023-08-01,3527396,max_sharpe,alpha,0.99,1.1338879213927444
17816434,2023-08-01,3527396,max_sharpe,excess_return,0.01,-0.3916598559464708
17816434,2023-08-01,3527396,max_sharpe,excess_return,0.05,-0.23266841171864142
17816434,2023-08-01,3527396,max_sharpe,excess_return,0.1,-0.12961979284290867
17816434,2023-08-01,3527396,max_sharpe,excess_return,0.25,-0.07111455948892767
17816434,2023-08-01,3527396,max_sharpe,excess_return,0.5,0.005350300257289969
17816434,2023-08-01,3527396,max_sharpe,excess_return,0.75,0.08730370187352707
17816434,2023-08-01,3527396,max_sharpe,excess_return,0.9,0.116061317086089
17816434,2023-08-01,3527396,max_sharpe,excess_return,0.95,0.2623930219559868
17816434,2023-08-01,3527396,max_sharpe,excess_return,0.99,1.10860806723249
17816434,2023-08-01,3527396,mcap_weight,alpha,0.01,-0.31188967671391554
17816434,2023-08-01,3527396,mcap_weight,alpha,0.05,-0.12251197976005922
17816434,2023-08-01,3527396,mcap_weight,alpha,0.1,-0.07449217426141103
17816434,2023-08-01,3527396,mcap_weight,alpha,0.25,-0.019405750968558743
17816434,2023-08-01,3527396,mcap_weight,alpha,0.5,-0.0005131562954351544
17816434,2023-08-01,3527396,mcap_weight,alpha,0.75,0.062055719721320124
17816434,2023-08-01,3527396,mcap_weight,alpha,0.9,0.2677174098183444
17816434,2023-08-01,3527396,mcap_weight,alpha,0.95,0.5892873514884638
17816434,2023-08-01,3527396,mcap_weight,alpha,0.99,0.7171399379302664
17816434,2023-08-01,3527396,mcap_weight,excess_return,0.01,-0.4210194321231594
17816434,2023-08-01,3527396,mcap_weight,excess_return,0.05,-0.14242306159506382
17816434,2023-08-01,3527396,mcap_weight,excess_return,0.1,-0.09665507759386496
17816434,2023-08-01,3527396,mcap_weight,excess_return,0.25,-0.03729717084752873
17816434,2023-08-01,3527396,mcap_weight,excess_return,0.5,0.05881325768939902
17816434,2023-08-01,3527396,mcap_weight,excess_return,0.75,0.10123399984777745
17816434,2023-08-01,3527396,mcap_weight,excess_return,0.9,0.22748175926031783
17816434,2023-08-01,3527396,mcap_weight,excess_return,0.95,0.5028428505540997
17816434,2023-08-01,3527396,mcap_weight,excess_return,0.99,0.6211766091690607
17816434,2023-08-01,3527396,safer_risk,alpha,0.01,-0.2940022335234799
17816434,2023-08-01,3527396,safer_risk,alpha,0.05,-0.13915273392762412
17816434,2023-08-01,3527396,safer_risk,alpha,0.1,-0.08667334838071127
17816434,2023-08-01,3527396,safer_risk,alpha,0.25,-0.0297625095410495
17816434,2023-08-01,3527396,safer_risk,alpha,0.5,0.0009548522094082468
17816434,2023-08-01,3527396,safer_risk,alpha,0.75,0.07080090370461531
17816434,2023-08-01,3527396,safer_risk,alpha,0.9,0.4889826257554545
17816434,2023-08-01,3527396,safer_risk,alpha,0.95,0.6527147620238487
17816434,2023-08-01,3527396,safer_risk,alpha,0.99,1.0067748023923917
17816434,2023-08-01,3527396,safer_risk,excess_return,0.01,-0.36891106155881404
17816434,2023-08-01,3527396,safer_risk,excess_return,0.05,-0.14494822475903216
17816434,2023-08-01,3527396,safer_risk,excess_return,0.1,-0.09623812726778394
17816434,2023-08-01,3527396,safer_risk,excess_return,0.25,-0.03875126741252963
17816434,2023-08-01,3527396,safer_risk,excess_return,0.5,0.027946994560004906
17816434,2023-08-01,3527396,safer_risk,excess_return,0.75,0.10084540726383559
17816434,2023-08-01,3527396,safer_risk,excess_return,0.9,0.4433611846916298
17816434,2023-08-01,3527396,safer_risk,excess_return,0.95,0.5614968154096075
17816434,2023-08-01,3527396,safer_risk,excess_return,0.99,1.0029152816490492
18037988,2023-09-01,3655348,baseline,alpha,0.01,-0.39097242048257763
18037988,2023-09-01,3655348,baseline,alpha,0.05,-0.25528585754033106
18037988,2023-09-01,3655348,baseline,alpha,0.1,-0.22791354998925317
18037988,2023-09-01,3655348,baseline,alpha,0.25,-0.10829276069426455
18037988,2023-09-01,3655348,baseline,alpha,0.5,-0.051875571626981906
18037988,2023-09-01,3655348,baseline,alpha,0.75,-0.0005811375333550892
18037988,2023-09-01,3655348,baseline,alpha,0.9,0.06780434913142877
18037988,2023-09-01,3655348,baseline,alpha,0.95,0.13058049376194358
18037988,2023-09-01,3655348,baseline,alpha,0.99,0.49849322974951343
18037988,2023-09-01,3655348,baseline,excess_return,0.01,-0.39598071566025855
18037988,2023-09-01,3655348,baseline,excess_return,0.05,-0.25670559483063543
18037988,2023-09-01,3655348,baseline,excess_return,0.1,-0.2319656322704773
18037988,2023-09-01,3655348,baseline,excess_return,0.25,-0.11016340457321333
18037988,2023-09-01,3655348,baseline,excess_return,0.5,-0.05404311916146772
18037988,2023-09-01,3655348,baseline,excess_return,0.75,-0.014635444286137327
18037988,2023-09-01,3655348,baseline,excess_return,0.9,0.06551448576725823
18037988,2023-09-01,3655348,baseline,excess_return,0.95,0.12958237212283255
18037988,2023-09-01,3655348,baseline,excess_return,0.99,0.5036489256262896
18037988,2023-09-01,3655348,better_return,alpha,0.01,-0.37529738098112275
18037988,2023-09-01,3655348,better_return,alpha,0.05,-0.24165217284134474
18037988,2023-09-01,3655348,better_return,alpha,0.1,-0.20429045573164545
18037988,2023-09-01,3655348,better_return,alpha,0.25,-0.1101509965092062
18037988,2023-09-01,3655348,better_return,alpha,0.5,-0.050718562466250505
18037988,2023-09-01,3655348,better_return,alpha,0.75,-0.0005495295291777011
18037988,2023-09-01,3655348,better_return,alpha,0.9,0.07530600189236218
18037988,2023-09-01,3655348,better_return,alpha,0.95,0.15530053411935252
18037988,2023-09-01,3655348,better_return,alpha,0.99,0.5650195146269885
18037988,2023-09-01,3655348,better_return,excess_return,0.01,-0.38023358024502724
18037988,2023-09-01,3655348,better_return,excess_return,0.05,-0.24177018626863622
18037988,2023-09-01,3655348,better_return,excess_return,0.1,-0.20828517406341668
18037988,2023-09-01,3655348,better_return,excess_return,0.25,-0.11250327584426398
18037988,2023-09-01,3655348,better_return,excess_return,0.5,-0.05392390989864151
18037988,2023-09-01,3655348,better_return,excess_return,0.75,-0.014161754800794034
18037988,2023-09-01,3655348,better_return,excess_return,0.9,0.07077417594551656
18037988,2023-09-01,3655348,better_return,excess_return,0.95,0.14048460759225156
18037988,2023-09-01,3655348,better_return,excess_return,0.99,0.5647450077622271
18037988,2023-09-01,3655348,equal_weight,alpha,0.01,-0.3124093890100668
18037988,2023-09-01,3655348,equal_weight,alpha,0.05,-0.20093280038541103
18037988,2023-09-01,3655348,equal_weight,alpha,0.1,-0.15569781639370758
18037988,2023-09-01,3655348,equal_weight,alpha,0.25,-0.10842285991545104
18037988,2023-09-01,3655348,equal_weight,alpha,0.5,-0.051224028756893206
18037988,2023-09-01,3655348,equal_weight,alpha,0.75,-0.0005487713738888144
18037988,2023-09-01,3655348,equal_weight,alpha,0.9,0.05947991104686798
18037988,2023-09-01,3655348,equal_weight,alpha,0.95,0.13224441070352716
18037988,2023-09-01,3655348,equal_weight,alpha,0.99,0.4847300691437929
18037988,2023-09-01,3655348,equal_weight,excess_return,0.01,-0.314419004737815
18037988,2023-09-01,3655348,equal_weight,excess_return,0.05,-0.2014877995297364
18037988,2023-09-01,3655348,equal_weight,excess_return,0.1,-0.1604157055552767
18037988,2023-09-01,3655348,equal_weight,excess_return,0.25,-0.1121906268619853
18037988,2023-09-01,3655348,equal_weight,excess_return,0.5,-0.05401996782610443
18037988,2023-09-01,3655348,equal_weight,excess_return,0.75,-0.012581447050922866
18037988,2023-09-01,3655348,equal_weight,excess_return,0.9,0.05443368098600524
18037988,2023-09-01,3655348,equal_weight,excess_return,0.95,0.13224859266046854
18037988,2023-09-01,3655348,equal_weight,excess_return,0.99,0.4794541476456284
18037988,2023-09-01,3655348,max_sharpe,alpha,0.01,-0.43350454871998034
18037988,2023-09-01,3655348,max_sharpe,alpha,0.05,-0.2971136177505738
18037988,2023-09-01,3655348,max_sharpe,alpha,0.1,-0.2096202177821726
18037988,2023-09-01,3655348,max_sharpe,alpha,0.25,-0.11616172336790517
18037988,2023-09-01,3655348,max_sharpe,alpha,0.5,-0.04269161629668121
18037988,2023-09-01,3655348,max_sharpe,alpha,0.75,-0.0005523506720358244
18037988,2023-09-01,3655348,max_sharpe,alpha,0.9,0.08494523123479555
18037988,2023-09-01,3655348,max_sharpe,alpha,0.95,0.16845506799344165
18037988,2023-09-01,3655348,max_sharpe,alpha,0.99,0.815089737449763
18037988,2023-09-01,3655348,max_sharpe,excess_return,0.01,-0.4440081792502641
18037988,2023-09-01,3655348,max_sharpe,excess_return,0.05,-0.29454135368767126
18037988,2023-09-01,3655348,max_sharpe,excess_return,0.1,-0.21415303240661757
18037988,2023-09-01,3655348,max_sharpe,excess_return,0.25,-0.11809466510465269
18037988,2023-09-01,3655348,max_sharpe,excess_return,0.5,-0.04508428935937111
18037988,2023-09-01,3655348,max_sharpe,excess_return,0.75,-0.014566934204799119
18037988,2023-09-01,3655348,max_sharpe,excess_return,0.9,0.08256096527853232
18037988,2023-09-01,3655348,max_sharpe,excess_return,0.95,0.16490519397516526
18037988,2023-09-01,3655348,max_sharpe,excess_return,0.99,0.8171160970586061
18037988,2023-09-01,3655348,mcap_weight,alpha,0.01,-0.3656330468003587
18037988,2023-09-01,3655348,mcap_weight,alpha,0.05,-0.22389642334421733
18037988,2023-09-01,3655348,mcap_weight,alpha,0.1,-0.20179989103965593
18037988,2023-09-01,3655348,mcap_weight,alpha,0.25,-0.09806910340178682
18037988,2023-09-01,3655348,mcap_weight,alpha,0.5,-0.03669880869192577
18037988,2023-09-01,3655348,mcap_weight,alpha,0.75,-0.0005509188280706113
18037988,2023-09-01,3655348,mcap_weight,alpha,0.9,0.045559021308393864
18037988,2023-09-01,3655348,mcap_weight,alpha,0.95,0.11944778040400574
18037988,2023-09-01,3655348,mcap_weight,alpha,0.99,0.36229902198109454
18037988,2023-09-01,3655348,mcap_weight,excess_return,0.01,-0.36330564605627474
18037988,2023-09-01,3655348,mcap_weight,excess_return,0.05,-0.22706630004135037
18037988,2023-09-01,3655348,mcap_weight,excess_return,0.1,-0.20578871335304835
18037988,2023-09-01,3655348,mcap_weight,excess_return,0.25,-0.09671709572051487
18037988,2023-09-01,3655348,mcap_weight,excess_return,0.5,-0.0375569050531109
18037988,2023-09-01,3655348,mcap_weight,excess_return,0.75,-0.014796941427863773
18037988,2023-09-01,3655348,mcap_weight,excess_return,0.9,0.04645927102157217
18037988,2023-09-01,3655348,mcap_weight,excess_return,0.95,0.12049990450549189
18037988,2023-09-01,3655348,mcap_weight,excess_return,0.99,0.3589786426266956
18037988,2023-09-01,3655348,safer_risk,alpha,0.01,-0.36308148516774863
